Input 1.000 current 9.9630783e-04 Step 9.9630783e-07 cap_voltage 3.6931653e-03 Current time                 4600
Input 1.000 current 9.9628791e-04 Step 9.9628791e-07 cap_voltage 3.7130912e-03 Current time                 4620
Input 1.000 current 9.9626798e-04 Step 9.9626798e-07 cap_voltage 3.7330168e-03 Current time                 4640
Input 1.000 current 9.9624805e-04 Step 9.9624805e-07 cap_voltage 3.7529419e-03 Current time                 4660
Input 1.000 current 9.9622813e-04 Step 9.9622813e-07 cap_voltage 3.7728667e-03 Current time                 4680
Input 1.000 current 9.9620821e-04 Step 9.9620821e-07 cap_voltage 3.7927910e-03 Current time                 4700
Input 1.000 current 9.9618828e-04 Step 9.9618828e-07 cap_voltage 3.8127150e-03 Current time                 4720
Input 1.000 current 9.9616836e-04 Step 9.9616836e-07 cap_voltage 3.8326385e-03 Current time                 4740
Input 1.000 current 9.9614843e-04 Step 9.9614843e-07 cap_voltage 3.8525617e-03 Current time                 4760
Input 1.000 current 9.9612851e-04 Step 9.9612851e-07 cap_voltage 3.8724845e-03 Current time                 4780
Input 1.000 current 9.9610859e-04 Step 9.9610859e-07 cap_voltage 3.8924068e-03 Current time                 4800
Input 1.000 current 9.9608867e-04 Step 9.9608867e-07 cap_voltage 3.9123288e-03 Current time                 4820
Input 1.000 current 9.9606875e-04 Step 9.9606875e-07 cap_voltage 3.9322503e-03 Current time                 4840
Input 1.000 current 9.9604882e-04 Step 9.9604882e-07 cap_voltage 3.9521715e-03 Current time                 4860
Input 1.000 current 9.9602890e-04 Step 9.9602890e-07 cap_voltage 3.9720923e-03 Current time                 4880
Input 1.000 current 9.9600898e-04 Step 9.9600898e-07 cap_voltage 3.9920126e-03 Current time                 4900
Input 1.000 current 9.9598906e-04 Step 9.9598906e-07 cap_voltage 4.0119326e-03 Current time                 4920
Input 1.000 current 9.9596914e-04 Step 9.9596914e-07 cap_voltage 4.0318522e-03 Current time                 4940
Input 1.000 current 9.9594922e-04 Step 9.9594922e-07 cap_voltage 4.0517714e-03 Current time                 4960
Input 1.000 current 9.9592931e-04 Step 9.9592931e-07 cap_voltage 4.0716901e-03 Current time                 4980
Input 1.000 current 9.9590939e-04 Step 9.9590939e-07 cap_voltage 4.0916085e-03 Current time                 5000
Input 1.000 current 9.9588947e-04 Step 9.9588947e-07 cap_voltage 4.1115265e-03 Current time                 5020
Input 1.000 current 9.9586955e-04 Step 9.9586955e-07 cap_voltage 4.1314441e-03 Current time                 5040
Input 1.000 current 9.9584963e-04 Step 9.9584963e-07 cap_voltage 4.1513613e-03 Current time                 5060
Input 1.000 current 9.9582972e-04 Step 9.9582972e-07 cap_voltage 4.1712780e-03 Current time                 5080
Input 1.000 current 9.9580980e-04 Step 9.9580980e-07 cap_voltage 4.1911944e-03 Current time                 5100
